iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2,Episode_Reward/alive,Episode_Reward/air_time,Episode_Reward/single_stance,Episode_Reward/foot_lift,Episode_Reward/foot_alternation,Episode_Reward/foot_symmetry,Episode_Reward/foot_clearance,Episode_Reward/foot_swing_height,Episode_Reward/foot_slip,Episode_Reward/trot,Episode_Reward/joint_torque,Episode_Reward/self_collisions,Episode_Reward/dof_pos_limits,Episode_Reward/body_ang_vel,Episode_Reward/angular_momentum,Episode_Reward/no_progress,Episode_Reward/joint_vel,Episode_Reward/undesired_contacts,Episode_Reward/base_height,Episode_Reward/three_stance,Episode_Reward/under_stance,Episode_Reward/all_stance,Episode_Reward/footfall_sequence,Episode_Reward/termination
1849,-49.2378,1000,-0.0420555,0.5,0,0.103033,0.961163,0.376379,-0.00784289,0.775968,5.92593e-05,0.0109386,0.259776,14575.9,0.593839,0.249199,-0.4,0.2,402.004,2.27205e+07,0.682934,0.0672759,0.625492,0.00409971,-0.726885,1,-0.178933,nan,nan,nan,nan,-0.0278208,-0.140907,-0.0403597,nan,-0.285803,0,-0.406987,-0.664042,nan,-2.13352,-0.66942,-0.81875,1.51757,0.629667,-1.507,-0.0385,0.65,nan
1850,-44.008,885.562,-0.0460245,0.541667,0.125,0.104135,0.940936,0.294946,-0.00904662,0.774752,5.92593e-05,0.0128263,0.259734,16486.9,0.499173,0.246148,-0.4,0.2,402.751,2.27328e+07,0.643718,0.056841,0.549524,0.00391499,-0.643508,0.885562,-0.16885,nan,nan,nan,nan,-0.0282285,-0.141495,-0.0379409,nan,-0.253799,0,-0.35973,-0.5954,nan,-1.86783,-0.595772,-0.718875,1.33647,0.579,-1.3225,-0.034,0.60625,-0.5
1851,-45.0986,1000,-0.0412361,0.416667,0,0.104182,0.9571,0.293906,-0.00893391,0.772491,5.92593e-05,0.0113909,0.259687,15754.2,0.512462,0.267521,-0.4,0.2,403.532,2.27451e+07,0.791939,0.0677099,0.632611,0.00383661,-0.728806,1,-0.18082,nan,nan,nan,nan,-0.0283141,-0.145509,-0.0393905,nan,-0.283678,-0.001,-0.413868,-0.667894,nan,-2.00728,-0.666629,-0.8025,1.50641,0.6136,-1.4996,-0.042,0.63625,nan
1852,-44.3958,786.182,-0.0463376,0.333333,0.125,0.102912,0.944502,0.305514,-0.00798093,0.769797,5.92593e-05,0.0162188,0.259608,16100.8,0.508886,0.254306,-0.4,0.2,404.296,2.27574e+07,0.539684,0.0607884,0.472196,0.00343528,-0.572963,0.786182,-0.145691,nan,nan,nan,nan,-0.0246732,-0.114426,-0.0325674,nan,-0.225141,0,-0.320763,-0.512889,nan,-1.78833,-0.529726,-0.667091,1.17237,0.535636,-1.16545,-0.0358182,0.481818,-0.5
1853,-34.9747,886.25,-0.0431129,0.291667,0.0416667,0.10384,0.946305,0.268475,-0.00840151,0.765392,5.92593e-05,0.0103072,0.259508,15950.9,0.506623,0.263742,-0.4,0.2,405.068,2.27697e+07,0.775645,0.0607527,0.563716,0.00288723,-0.645005,0.88625,-0.14615,nan,nan,nan,nan,-0.0250533,-0.125123,-0.0327374,nan,-0.250941,-0.000125,-0.370661,-0.59157,nan,-1.66625,-0.585136,-0.63075,1.37376,0.498,-1.336,-0.02925,0.5875,-0.5
1854,-44.8559,993.765,-0.0451801,0.666667,0.0416667,0.105755,0.972253,0.376813,-0.00936459,0.761553,5.92593e-05,0.00814639,0.259484,15620.5,0.538399,0.248259,-0.4,0.2,405.856,2.2782e+07,0.744647,0.0741714,0.616035,0.00385474,-0.725125,0.993765,-0.174506,nan,nan,nan,nan,-0.0296696,-0.154235,-0.0414489,nan,-0.284145,0,-0.404711,-0.653697,nan,-1.96196,-0.669672,-0.815294,1.5002,0.618824,-1.47318,-0.0375294,0.660294,-0.5
1855,-42.9048,1000,-0.0403574,0.541667,0,0.101485,0.947999,0.216931,-0.00979601,0.760443,5.92593e-05,0.0110995,0.259432,15823.8,0.530158,0.246394,-0.4,0.2,406.634,2.27942e+07,0.821138,0.0700777,0.619611,0.00408359,-0.729895,1,-0.181215,nan,nan,nan,nan,-0.03082,-0.161336,-0.0415654,nan,-0.285564,0,-0.411379,-0.652911,nan,-2.11319,-0.667314,-0.803077,1.52723,0.638769,-1.48646,-0.0373846,0.775962,nan
1856,-39.2045,1000,-0.0420968,0.625,0,0.10163,0.963395,0.281721,-0.00843199,0.756974,5.92593e-05,0.012266,0.259362,16195.6,0.49842,0.260306,-0.4,0.2,407.394,2.28065e+07,0.805293,0.0677258,0.625415,0.00327912,-0.726944,1,-0.16364,nan,nan,nan,nan,-0.0305984,-0.164354,-0.0396035,nan,-0.286208,0,-0.414906,-0.673552,nan,-1.86915,-0.67299,-0.7882,1.51204,0.5968,-1.48853,-0.0362667,0.784167,nan
1857,-43.7438,944,-0.0447936,0.375,0.0833333,0.103982,0.947088,0.306908,-0.00752758,0.754487,5.92593e-05,0.00795928,0.259338,12300.1,0.600753,0.398264,-0.4,0.2,408.394,2.28188e+07,0.682638,0.0679156,0.599322,0.00401493,-0.689774,0.944,-0.176545,nan,nan,nan,nan,-0.0347696,-0.1809,-0.0450366,nan,-0.272032,0,-0.385656,-0.636781,nan,-2.06112,-0.647019,-0.758455,1.4316,0.636727,-1.392,-0.0358182,0.853409,-0.5
1858,-34.9907,912.769,-0.0446164,0.458333,0.0833333,0.10648,0.952205,0.316378,-0.0089532,0.752863,5.92593e-05,0.0123379,0.259306,12402.8,0.674746,0.315995,-0.4,0.2,409.387,2.28311e+07,0.765417,0.0642615,0.575667,0.00276071,-0.660247,0.912769,-0.134862,nan,nan,nan,nan,-0.0254167,-0.132867,-0.0329114,nan,-0.259617,0,-0.383599,-0.606366,nan,-1.55439,-0.601222,-0.687692,1.38189,0.480308,-1.34985,-0.0333846,0.606731,-0.5
1859,-44.4212,980.085,-0.0478804,1.875,0.0833333,0.106009,0.95402,0.295601,-0.00870267,0.751485,5.92593e-05,0.0103871,0.259282,11977.2,0.67741,0.348543,-0.4,0.2,410.416,2.28434e+07,0.713685,0.0672842,0.609781,0.00367897,-0.708843,0.980085,-0.165315,nan,nan,nan,nan,-0.0285761,-0.150305,-0.0392554,nan,-0.279669,0,-0.403514,-0.654571,nan,-2.00548,-0.654434,-0.786447,1.47534,0.589447,-1.46221,-0.0380851,0.694947,-0.5
1860,-37.686,912.571,-0.0421357,0.5,0.0833333,0.10253,0.942205,0.335841,-0.00779445,0.749439,5.92593e-05,0.00667587,0.259195,12367.2,0.621328,0.372268,-0.4,0.2,411.411,2.28557e+07,0.74115,0.0610752,0.583001,0.00342093,-0.666629,0.912571,-0.156529,nan,nan,nan,nan,-0.0294535,-0.153669,-0.0390513,nan,-0.260444,0,-0.379954,-0.615768,nan,-1.84721,-0.60837,-0.713571,1.39331,0.564286,-1.34514,-0.0335714,0.777679,-0.5
1861,-44.7234,896.286,-0.0400328,0.25,0.0416667,0.10261,0.956862,0.326413,-0.00791976,0.744973,5.92593e-05,0.00835662,0.259105,14462.2,0.548386,0.301278,-0.4,0.2,412.262,2.2868e+07,0.664643,0.0655697,0.56825,0.00324236,-0.650238,0.896286,-0.161657,nan,nan,nan,nan,-0.022113,-0.109163,-0.0340182,nan,-0.253863,0,-0.370033,-0.57969,nan,-1.93932,-0.588831,-0.680571,1.37448,0.539429,-1.33143,-0.0342857,0.478571,-0.5
1862,-40.2966,902,-0.0414281,0.5,0.0833333,0.104578,0.965379,0.338774,-0.00777677,0.742037,5.92593e-05,0.00724863,0.259084,13322.2,0.595805,0.326563,-0.4,0.2,413.186,2.28803e+07,0.700524,0.0625523,0.570244,0.0036201,-0.651081,0.902,-0.148571,nan,nan,nan,nan,-0.0255504,-0.130008,-0.0343659,nan,-0.256642,-7.14286e-05,-0.37217,-0.598371,nan,-1.79968,-0.599479,-0.699214,1.38179,0.518857,-1.34143,-0.0352857,0.608929,-0.5
1863,-45.2672,984.176,-0.0411553,0.666667,0.0416667,0.103485,0.960965,0.255326,-0.00850875,0.741172,5.92593e-05,0.0103928,0.259074,13007.6,0.634905,0.309771,-0.4,0.2,414.132,2.28925e+07,0.681155,0.0738204,0.609447,0.00336698,-0.708716,0.984176,-0.179882,nan,nan,nan,nan,-0.0285257,-0.145415,-0.039898,nan,-0.278825,0,-0.409793,-0.64492,nan,-2.02208,-0.645531,-0.782294,1.47359,0.642118,-1.46588,-0.0388235,0.688971,-0.5
1864,-37.3442,906.75,-0.0399269,0.125,0.0416667,0.103474,0.953172,0.29899,-0.00796531,0.740916,5.92593e-05,0.0118765,0.259094,11839.3,0.630871,0.407032,-0.4,0.2,415.171,2.29048e+07,0.653049,0.076754,0.556963,0.00308429,-0.656944,0.90675,-0.12945,nan,nan,nan,nan,-0.0280624,-0.143614,-0.033123,nan,-0.259872,0,-0.378916,-0.628919,nan,-1.54494,-0.609921,-0.714,1.36483,0.489,-1.369,-0.0365,0.740625,-0.5
1865,-41.9076,965,-0.0412375,0.5,0.0416667,0.103105,0.958592,0.323728,-0.0099494,0.741072,5.92593e-05,0.00795261,0.259091,12554.6,0.684701,0.294062,-0.4,0.2,416.152,2.29171e+07,0.729756,0.068494,0.62033,0.00332836,-0.697111,0.965,-0.171569,nan,nan,nan,nan,-0.0271429,-0.139399,-0.0383451,nan,-0.272568,0,-0.404917,-0.624965,nan,-1.89855,-0.633514,-0.734308,1.4726,0.575385,-1.43785,-0.0413846,0.629808,-0.5
1866,-44.179,914.533,-0.0426748,0.5,0.125,0.105691,0.970695,0.327005,-0.0083223,0.739855,5.92593e-05,0.0123877,0.259062,12984.4,0.595695,0.350669,-0.4,0.2,417.099,2.29294e+07,0.646722,0.0585597,0.560177,0.00289094,-0.663478,0.914533,-0.155413,nan,nan,nan,nan,-0.0315117,-0.1636,-0.0384369,nan,-0.262433,0,-0.381569,-0.652241,nan,-1.86056,-0.62112,-0.7428,1.33743,0.562133,-1.3712,-0.0378667,0.790833,-0.5
1867,-38.9321,976.294,-0.0392033,0.666667,0.0416667,0.104321,0.965853,0.289355,-0.00815225,0.737328,5.92593e-05,0.00504908,0.258985,13150.6,0.630954,0.303453,-0.4,0.2,418.035,2.29417e+07,0.737756,0.0644418,0.6051,0.00281538,-0.708752,0.976294,-0.1594,nan,nan,nan,nan,-0.0329712,-0.178801,-0.0413549,nan,-0.280186,0,-0.408442,-0.674186,nan,-1.87987,-0.661676,-0.784235,1.41748,0.593412,-1.42447,-0.0352941,0.955147,-0.5
1868,-35.3924,919.6,-0.0423897,0.541667,0.0833333,0.101937,0.957081,0.285992,-0.00852774,0.733355,5.92593e-05,0.0150666,0.258922,11928.3,0.64705,0.383107,-0.4,0.2,419.067,2.2954e+07,0.724887,0.0638602,0.579019,0.00238061,-0.663227,0.9196,-0.129107,nan,nan,nan,nan,-0.0265578,-0.14008,-0.031389,nan,-0.260091,-0.0008,-0.389473,-0.626156,nan,-1.55439,-0.600815,-0.7102,1.38148,0.476267,-1.3872,-0.0301333,0.699167,-0.5
1869,-43.3276,1000,-0.0436817,0.375,0,0.102076,0.981767,0.300891,-0.00847494,0.730559,5.92593e-05,0.0106564,0.258859,12849.1,0.656693,0.299638,-0.4,0.2,420.024,2.29663e+07,0.752026,0.0696011,0.599557,0.00377127,-0.717937,1,-0.198289,nan,nan,nan,nan,-0.0269362,-0.137601,-0.0422048,nan,-0.281129,0,-0.419941,-0.640426,nan,-1.99345,-0.641868,-0.808667,1.5195,0.682222,-1.48756,-0.0428889,0.645833,nan
1870,-45.3249,964.286,-0.0427303,0.25,0.0416667,0.104344,0.962734,0.255727,-0.00834459,0.726113,5.92593e-05,0.0100411,0.258738,15199.9,0.546563,0.261863,-0.4,0.2,420.834,2.29786e+07,0.627963,0.0692825,0.572374,0.00328437,-0.693605,0.964286,-0.179971,nan,nan,nan,nan,-0.027824,-0.148626,-0.0406432,nan,-0.273787,0,-0.39727,-0.6319,nan,-1.81269,-0.636756,-0.837429,1.41164,0.595429,-1.40171,-0.0425714,0.685714,-0.5
1871,-40.4359,889.167,-0.0402652,0.166667,0.0833333,0.104037,0.96602,0.266138,-0.00793845,0.720113,5.92593e-05,0.0100288,0.258633,13309.3,0.606654,0.316608,-0.4,0.2,421.759,2.29908e+07,0.631636,0.0552467,0.545397,0.00241418,-0.645523,0.889167,-0.125333,nan,nan,nan,nan,-0.0271542,-0.144236,-0.0327365,nan,-0.253783,0,-0.3718,-0.625624,nan,-1.56709,-0.598072,-0.7055,1.30128,0.494667,-1.33333,-0.026,0.68125,-0.5
1872,-41.6105,849.059,-0.0448509,0.541667,0.166667,0.10584,0.938044,0.320236,-0.00908226,0.716481,5.92593e-05,0.00936983,0.258606,12646.3,0.647411,0.324259,-0.4,0.2,422.732,2.30031e+07,0.598898,0.0598916,0.515892,0.00302257,-0.616075,0.849059,-0.135847,nan,nan,nan,nan,-0.0257032,-0.129332,-0.0326694,nan,-0.241512,0,-0.357509,-0.579518,nan,-1.68766,-0.56158,-0.702529,1.25988,0.488471,-1.26635,-0.0325882,0.630882,-0.5
1873,-44.5883,969.7,-0.0377741,0.375,0.0416667,0.102506,0.949548,0.281593,-0.00955454,0.715373,5.92593e-05,0.00991122,0.258578,13501.7,0.599722,0.310388,-0.4,0.2,423.643,2.30154e+07,0.719837,0.0686169,0.601792,0.00388471,-0.694297,0.9697,-0.1827,nan,nan,nan,nan,-0.0308968,-0.161792,-0.0424099,nan,-0.273465,0,-0.405812,-0.653818,nan,-2.14124,-0.631711,-0.7665,1.4932,0.6456,-1.4264,-0.041,0.77,-0.5
1874,-35.0694,867.833,-0.0392587,0.416667,0.0833333,0.105582,0.947893,0.351388,-0.00939312,0.712448,5.92593e-05,0.0111585,0.258493,13741.5,0.58624,0.307985,-0.4,0.2,424.54,2.30277e+07,0.719758,0.0625668,0.549403,0.00290521,-0.616582,0.867833,-0.136383,nan,nan,nan,nan,-0.0226661,-0.1157,-0.0312196,nan,-0.244035,0,-0.364465,-0.570866,nan,-1.61215,-0.562331,-0.663,1.34038,0.461333,-1.282,-0.03,0.577083,-0.5
1875,-37.1933,895.6,-0.04264,0.333333,0.0833333,0.105201,0.965385,0.354307,-0.00912038,0.708303,5.92593e-05,0.00796701,0.258447,14028.4,0.55596,0.319979,-0.4,0.2,425.417,2.304e+07,0.667636,0.0651208,0.543625,0.00227754,-0.644998,0.8956,-0.12272,nan,nan,nan,nan,-0.0250952,-0.134408,-0.0304651,nan,-0.255939,0,-0.371625,-0.610318,nan,-1.38677,-0.598281,-0.7473,1.32075,0.446,-1.3092,-0.0298,0.56625,-0.5
1876,-41.1831,888.5,-0.0414678,0.333333,0.0833333,0.10339,0.949789,0.285246,-0.00869613,0.705905,5.92593e-05,0.0145959,0.258385,13052.1,0.599002,0.342455,-0.4,0.2,426.36,2.30523e+07,0.671864,0.0606376,0.544258,0.00291601,-0.631927,0.8885,-0.13712,nan,nan,nan,nan,-0.0233397,-0.10825,-0.0315245,nan,-0.250431,0,-0.375803,-0.58425,nan,-1.6967,-0.582724,-0.6864,1.32564,0.518,-1.3328,-0.0322,0.5025,-0.5
1877,-44.4752,1000,-0.0370619,0.375,0,0.100982,0.950757,0.350586,-0.008427,0.702464,5.92593e-05,0.00662527,0.258325,13458.2,0.596627,0.316421,-0.4,0.2,427.274,2.30646e+07,0.715721,0.0717045,0.612881,0.003028,-0.716443,1,-0.176867,nan,nan,nan,nan,-0.0302637,-0.167286,-0.0398659,nan,-0.282394,0,-0.421755,-0.670112,nan,-2.04703,-0.650487,-0.787667,1.52185,0.616889,-1.47511,-0.0422222,0.741667,nan
1878,-43.6456,901.158,-0.0439346,0.625,0.166667,0.103391,0.956808,0.321471,-0.00877236,0.699219,5.92593e-05,0.00796287,0.258251,15156.9,0.531622,0.279099,-0.4,0.2,428.086,2.30769e+07,0.650767,0.0630546,0.560482,0.00353636,-0.64593,0.901158,-0.1686,nan,nan,nan,nan,-0.0277659,-0.142468,-0.0378042,nan,-0.254555,0,-0.374051,-0.60528,nan,-2.0343,-0.59399,-0.748263,1.3499,0.592211,-1.34568,-0.0376842,0.711184,-0.5
1879,-36.0102,805.875,-0.0418084,0.25,0.0833333,0.102501,0.947684,0.311893,-0.00913182,0.695443,5.92593e-05,0.0106272,0.258166,14332.5,0.518347,0.339003,-0.4,0.2,428.945,2.30892e+07,0.655946,0.0568855,0.500888,0.00300796,-0.572647,0.805875,-0.156925,nan,nan,nan,nan,-0.0260189,-0.136861,-0.0343781,nan,-0.2277,0,-0.341846,-0.538038,nan,-1.65035,-0.522004,-0.639,1.23303,0.5355,-1.1785,-0.03925,0.596875,-0.5
1880,-42.1371,970.929,-0.0407007,0.541667,0.0416667,0.102161,0.939825,0.27378,-0.00882731,0.69094,5.92593e-05,0.0134438,0.258072,12251.4,0.656243,0.346744,-0.4,0.2,429.949,2.31014e+07,0.761871,0.0767451,0.608459,0.0036397,-0.694387,0.970929,-0.199529,nan,nan,nan,nan,-0.0317323,-0.167264,-0.0443138,nan,-0.274044,0,-0.410237,-0.647964,nan,-2.05511,-0.634129,-0.789857,1.4551,0.678,-1.432,-0.048,0.802679,-0.5
1881,-29.6993,872.571,-0.0394941,0.25,0.0416667,0.102898,0.956658,0.307463,-0.00900122,0.686387,5.92593e-05,0.0119188,0.257976,12523.6,0.663631,0.317555,-0.4,0.2,430.932,2.31137e+07,0.670467,0.0571345,0.560231,0.00277189,-0.628964,0.872571,-0.129171,nan,nan,nan,nan,-0.0301701,-0.162439,-0.0358968,nan,-0.248966,0,-0.36924,-0.622822,nan,-1.46251,-0.587346,-0.652286,1.25796,0.519429,-1.28857,-0.0285714,0.892857,-0.5
1882,-44.7781,1000,-0.0394445,0.5,0,0.105896,0.946778,0.331775,-0.00903395,0.68246,5.92593e-05,0.0134473,0.257934,13341.9,0.609606,0.311401,-0.4,0.2,431.854,2.3126e+07,0.685854,0.0706468,0.622547,0.00329179,-0.711756,1,-0.160167,nan,nan,nan,nan,-0.0296292,-0.159209,-0.038832,nan,-0.280485,-8.33333e-05,-0.422867,-0.670907,nan,-2.04277,-0.64881,-0.77125,1.51218,0.592667,-1.459,-0.0428333,0.7125,nan
1883,-40.3429,914.333,-0.0426958,0.5,0.125,0.101899,0.954892,0.321626,-0.0094849,0.680098,5.92593e-05,0.013006,0.25788,15134.3,0.554881,0.257052,-0.4,0.2,432.667,2.31383e+07,0.667197,0.0598094,0.57998,0.00262984,-0.657234,0.914333,-0.148907,nan,nan,nan,nan,-0.0309926,-0.163213,-0.0375145,nan,-0.26173,0,-0.385759,-0.633106,nan,-1.78278,-0.616154,-0.7174,1.30906,0.548,-1.35227,-0.0402667,0.829167,-0.5
1884,-40.5435,941.357,-0.0401519,0.541667,0.0416667,0.103371,0.969054,0.267825,-0.0096263,0.676791,5.92593e-05,0.00866353,0.257818,16681.1,0.491438,0.245202,-0.4,0.2,433.406,2.31506e+07,0.778634,0.0694387,0.590956,0.00306924,-0.666089,0.941357,-0.164357,nan,nan,nan,nan,-0.0259776,-0.131462,-0.0362739,nan,-0.263495,0,-0.399517,-0.613564,nan,-1.86119,-0.606095,-0.752143,1.42739,0.566571,-1.39657,-0.0414286,0.589286,-0.5
1885,-39.6937,1000,-0.0379358,0.541667,0,0.104423,0.937073,0.209268,-0.00926359,0.673041,5.92593e-05,0.00792369,0.25773,11855,0.613968,0.422555,-0.4,0.2,434.443,2.31629e+07,0.784293,0.0758173,0.62279,0.00352408,-0.706152,1,-0.171892,nan,nan,nan,nan,-0.0265381,-0.138986,-0.0372388,nan,-0.281195,0,-0.420131,-0.655927,nan,-1.84215,-0.641694,-0.783231,1.52064,0.587692,-1.46646,-0.0347692,0.626923,nan
1886,-44.3808,969.5,-0.0398915,0.375,0.0416667,0.101093,0.946025,0.246558,-0.00964232,0.668385,5.92593e-05,0.0103808,0.257655,11192.1,0.660219,0.437698,-0.4,0.2,435.543,2.31752e+07,0.681726,0.0693476,0.613022,0.00355265,-0.695362,0.9695,-0.1719,nan,nan,nan,nan,-0.0278861,-0.135857,-0.0401102,nan,-0.273435,0,-0.407092,-0.627315,nan,-2.06311,-0.629507,-0.7536,1.46589,0.606,-1.438,-0.0374,0.7225,-0.5
1887,-40.3825,1000,-0.033878,0.416667,0,0.101282,0.952156,0.290974,-0.00658415,0.664894,5.92593e-05,0.00539192,0.25758,12290.2,0.633763,0.366055,-0.4,0.2,436.544,2.31875e+07,0.795168,0.0636772,0.631582,0.00338373,-0.70347,1,-0.18098,nan,nan,nan,nan,-0.0266201,-0.138218,-0.0398417,nan,-0.279802,0,-0.422216,-0.655549,nan,-1.8176,-0.639805,-0.7911,1.51592,0.61,-1.482,-0.0454,0.58375,nan
1888,-47.1966,1000,-0.0372393,0.5,0,0.10255,0.938517,0.320834,-0.00882901,0.660988,5.92593e-05,0.00632685,0.257507,13639.1,0.618563,0.282377,-0.4,0.2,437.448,2.31997e+07,0.696345,0.0659177,0.61539,0.00362118,-0.705011,1,-0.200333,nan,nan,nan,nan,-0.02881,-0.143697,-0.0427668,nan,-0.279102,-0.000583333,-0.421493,-0.644879,nan,-2.29085,-0.638287,-0.78025,1.51555,0.685333,-1.47367,-0.0443333,0.752083,nan
1889,-39.6934,1000,-0.0384907,0.625,0,0.102558,0.967634,0.271426,-0.00877613,0.657655,5.92593e-05,0.0128199,0.257448,16749,0.496692,0.236963,-0.4,0.2,438.183,2.3212e+07,0.76774,0.0731958,0.618125,0.00287811,-0.710553,1,-0.169867,nan,nan,nan,nan,-0.0266166,-0.139326,-0.037358,nan,-0.280602,-6.66667e-05,-0.425639,-0.665834,nan,-1.82593,-0.643473,-0.7682,1.53249,0.576,-1.50133,-0.0428,0.6825,nan
1890,-40.3456,978.083,-0.0386956,0.458333,0.0416667,0.104863,0.942374,0.300083,-0.00922717,0.655413,5.92593e-05,0.00974179,0.25741,15666.7,0.511776,0.272562,-0.4,0.2,438.969,2.32243e+07,0.741159,0.0708386,0.625627,0.00331347,-0.694935,0.978083,-0.1681,nan,nan,nan,nan,-0.0320109,-0.171192,-0.0415083,nan,-0.277533,0,-0.411217,-0.655819,nan,-2.17917,-0.649453,-0.77975,1.42275,0.636,-1.45367,-0.0425,0.921875,-0.5
1891,-39.513,1000,-0.0373271,0.541667,0,0.104622,0.955342,0.29106,-0.0104116,0.653615,5.92593e-05,0.0103089,0.25737,12900.5,0.607648,0.344875,-0.4,0.2,439.923,2.32366e+07,0.791222,0.0714524,0.617055,0.00333988,-0.708045,1,-0.181938,nan,nan,nan,nan,-0.0305569,-0.165913,-0.042229,nan,-0.281448,0,-0.422964,-0.666896,nan,-1.96004,-0.647687,-0.803077,1.50177,0.629231,-1.48738,-0.0415385,0.85,nan
1892,-41.8672,922.75,-0.0375213,0.416667,0.0833333,0.103051,0.943399,0.334854,-0.00854001,0.651495,5.92593e-05,0.00837648,0.257355,11955.9,0.646315,0.381458,-0.4,0.2,440.952,2.32489e+07,0.637837,0.0651605,0.581884,0.00301091,-0.654111,0.92275,-0.149033,nan,nan,nan,nan,-0.0268952,-0.135955,-0.0345488,nan,-0.259961,-8.33333e-05,-0.387408,-0.613033,nan,-1.79232,-0.604766,-0.7045,1.38394,0.52,-1.35367,-0.0375,0.629167,-0.5
1893,-33.8619,1000,-0.038595,0.5,0,0.10548,0.935205,0.218378,-0.010007,0.649231,5.92593e-05,0.0114803,0.25725,12628.3,0.648319,0.324735,-0.4,0.2,441.926,2.32612e+07,0.819209,0.0770647,0.618596,0.00283831,-0.710033,1,-0.1429,nan,nan,nan,nan,-0.0246111,-0.129602,-0.0326121,nan,-0.280127,0,-0.425297,-0.657673,nan,-1.57518,-0.644855,-0.778,1.53342,0.51,-1.47433,-0.0331667,0.654167,nan
1894,-33.1383,1000,-0.0385748,0.333333,0,0.10556,0.953695,0.336319,-0.00928853,0.643669,5.92593e-05,0.0118928,0.257181,14787.2,0.553367,0.277623,-0.4,0.2,442.759,2.32735e+07,0.820905,0.0750314,0.630236,0.00253799,-0.709431,1,-0.1362,nan,nan,nan,nan,-0.0225317,-0.113732,-0.0308051,nan,-0.279849,-0.0015,-0.42413,-0.670194,nan,-1.38945,-0.64334,-0.81,1.48897,0.4895,-1.499,-0.0355,0.601562,nan
1895,-37.4435,862.062,-0.0422982,0.458333,0.208333,0.104626,0.939745,0.33167,-0.00899723,0.641345,5.92593e-05,0.013676,0.257158,13021.5,0.568553,0.375115,-0.4,0.2,443.704,2.32858e+07,0.685371,0.0628483,0.523684,0.00287695,-0.61259,0.862062,-0.148088,nan,nan,nan,nan,-0.0282131,-0.144193,-0.0345175,nan,-0.244129,0,-0.363614,-0.58609,nan,-1.60587,-0.567657,-0.699,1.27426,0.52775,-1.2975,-0.037375,0.714063,-0.5
1896,-42.4623,938.667,-0.0394904,0.541667,0.0833333,0.103665,0.944033,0.289656,-0.00893724,0.639951,5.92593e-05,0.00998879,0.257135,11237.9,0.71889,0.374556,-0.4,0.2,444.799,2.3298e+07,0.665291,0.0639001,0.584994,0.00267401,-0.669028,0.938667,-0.162987,nan,nan,nan,nan,-0.0314116,-0.169351,-0.0387856,nan,-0.265352,0,-0.398381,-0.637585,nan,-1.87019,-0.616091,-0.7604,1.38559,0.587467,-1.39307,-0.0390667,0.766667,-0.5
1897,-45.0031,945.714,-0.0385211,0.541667,0.0416667,0.10108,0.937771,0.311405,-0.0103134,0.638535,5.92593e-05,0.0089253,0.257109,12314.7,0.666909,0.330926,-0.4,0.2,445.798,2.33103e+07,0.658471,0.0677346,0.582931,0.00369375,-0.670753,0.945714,-0.201057,nan,nan,nan,nan,-0.0315478,-0.161032,-0.0435478,nan,-0.266083,0,-0.40102,-0.632318,nan,-2.18603,-0.612447,-0.747,1.40622,0.705714,-1.406,-0.0492857,0.823214,-0.5
1898,-42.7731,1000,-0.0364458,0.541667,0,0.100102,0.951259,0.359343,-0.00809358,0.635955,5.92593e-05,0.0122831,0.257043,12728.5,0.644677,0.320715,-0.4,0.2,446.765,2.33226e+07,0.778731,0.0701168,0.60931,0.0030667,-0.709613,1,-0.173323,nan,nan,nan,nan,-0.0295255,-0.155026,-0.039711,nan,-0.281695,0,-0.419255,-0.674762,nan,-1.95004,-0.652087,-0.815308,1.47515,0.623385,-1.50677,-0.0393846,0.748077,nan
1899,-39.7399,974.357,-0.0401079,0.5,0.0833333,0.103909,0.944111,0.331883,-0.0089543,0.632498,5.92593e-05,0.0117754,0.256989,15321.4,0.552045,0.249968,-0.4,0.2,447.568,2.33349e+07,0.772421,0.072173,0.593231,0.00306234,-0.69241,0.974357,-0.173471,nan,nan,nan,nan,-0.0327976,-0.169329,-0.0409987,nan,-0.275107,-0.000285714,-0.40825,-0.668431,nan,-1.82598,-0.645104,-0.775286,1.44404,0.607429,-1.46114,-0.0395714,0.825893,-0.5
1900,-36.3367,983.9,-0.0411088,1.58333,0.0833333,0.103857,0.933588,0.270388,-0.00952305,0.629854,5.92593e-05,0.0106029,0.256932,16744.2,0.492696,0.241169,-0.4,0.2,448.303,2.33472e+07,0.809688,0.0689124,0.605918,0.00331517,-0.695943,0.9839,-0.16863,nan,nan,nan,nan,-0.0304387,-0.161992,-0.0395656,nan,-0.276902,0,-0.414377,-0.655532,nan,-1.80034,-0.641302,-0.77775,1.48704,0.6026,-1.4697,-0.03855,0.817812,-0.5
