iteration,Train/mean_reward,Train/mean_episode_length,Train/mean_step_reward,Episode_Termination/time_out,Episode_Termination/fell_over,Metrics/twist/error_vel_xy,Metrics/twist/error_vel_yaw,Loss/value,Loss/surrogate,Loss/entropy,Loss/learning_rate,Loss/kl,Policy/mean_std,Perf/total_fps,Perf/collection_time,Perf/learning_time,Curriculum/action_rate_weight,Curriculum/standing_envs,time_s,env_steps,Episode_Reward/track_linear_velocity,Episode_Reward/track_angular_velocity,Episode_Reward/upright,Episode_Reward/pose,Episode_Reward/action_rate_l2,Episode_Reward/alive,Episode_Reward/air_time,Episode_Reward/single_stance,Episode_Reward/foot_lift,Episode_Reward/foot_alternation,Episode_Reward/foot_symmetry,Episode_Reward/foot_clearance,Episode_Reward/foot_swing_height,Episode_Reward/foot_slip,Episode_Reward/trot,Episode_Reward/joint_torque,Episode_Reward/self_collisions,Episode_Reward/dof_pos_limits,Episode_Reward/body_ang_vel,Episode_Reward/angular_momentum,Episode_Reward/no_progress,Episode_Reward/joint_vel,Episode_Reward/undesired_contacts,Episode_Reward/base_height,Episode_Reward/three_stance,Episode_Reward/under_stance,Episode_Reward/all_stance,Episode_Reward/footfall_sequence,Episode_Reward/termination
3134,-42.7126,772.667,-0.0554434,0.291667,0.208333,0.0931596,0.962205,0.288043,-0.00959705,2.05505,5.92593e-05,0.0052948,0.287542,16800.6,0.485816,0.245588,-0.4,0.25,118.608,3.85106e+07,0.686897,0.0539662,0.470055,0.00131728,-0.69743,0.772667,-0.290708,nan,nan,nan,nan,-0.0174261,-0.0814207,-0.0271385,nan,-0.221224,0,-0.364679,-0.542258,nan,-0.988328,-0.519401,-0.58925,1.13358,0.399667,-1.175,-0.0291667,0.015625,-0.5
3135,-44.3193,747.889,-0.0605072,0.416667,0.333333,0.0943873,0.959581,0.291482,-0.00981884,2.05179,5.92593e-05,0.00878569,0.287458,14691.9,0.495453,0.340924,-0.4,0.25,119.446,3.85229e+07,0.660926,0.046955,0.45803,0.00140157,-0.685532,0.747889,-0.305472,nan,nan,nan,nan,-0.0196552,-0.0889572,-0.030353,nan,-0.217025,-0.000222222,-0.350596,-0.552666,nan,-0.913692,-0.515211,-0.586167,1.08877,0.414,-1.13267,-0.0315556,0.0180556,-0.5
3136,-52.2617,889.429,-0.0552464,0.458333,0.125,0.0934561,0.969492,0.30819,-0.0103132,2.04832,5.92593e-05,0.0102156,0.287388,12499.7,0.637648,0.345413,-0.4,0.25,120.431,3.85352e+07,0.771042,0.0591847,0.549996,0.00195395,-0.816774,0.889429,-0.384614,nan,nan,nan,nan,-0.0239472,-0.112354,-0.0375518,nan,-0.259449,-0.000142857,-0.414914,-0.641558,nan,-1.19604,-0.618728,-0.699429,1.28656,0.513714,-1.34029,-0.0382857,0.00625,-0.5
3137,-49.2168,838,-0.055364,0.458333,0.125,0.0938247,0.962212,0.328464,-0.0108943,2.04523,5.92593e-05,0.0102251,0.287308,13580.9,0.576953,0.327845,-0.4,0.25,121.337,3.85475e+07,0.699378,0.0573648,0.513688,0.00141642,-0.768505,0.838,-0.332436,nan,nan,nan,nan,-0.0217435,-0.100462,-0.0330623,nan,-0.243138,-0.000214286,-0.390776,-0.606909,nan,-1.19272,-0.578765,-0.651429,1.24156,0.430857,-1.278,-0.0372857,0.0142857,-0.5
3138,-45.0579,790.412,-0.0572393,0.5,0.208333,0.0963533,0.961674,0.34819,-0.00979362,2.04153,5.92593e-05,0.0119689,0.287242,14567.2,0.571472,0.272068,-0.4,0.25,122.182,3.85597e+07,0.735644,0.0578038,0.487465,0.00159759,-0.725105,0.790412,-0.328347,nan,nan,nan,nan,-0.0208932,-0.100505,-0.0324317,nan,-0.229195,-0.000176471,-0.36817,-0.571993,nan,-1.0749,-0.545356,-0.605118,1.16694,0.436941,-1.21906,-0.0415294,0.0169118,-0.5
3139,-45.1772,888.538,-0.0560599,0.458333,0.0833333,0.0949494,0.955104,0.313185,-0.00905171,2.03896,5.92593e-05,0.00732708,0.28718,15368.6,0.552189,0.247365,-0.4,0.25,122.983,3.8572e+07,0.838199,0.0560595,0.550079,0.00170295,-0.809292,0.888538,-0.383015,nan,nan,nan,nan,-0.0224291,-0.106505,-0.0357962,nan,-0.256612,-0.000153846,-0.417441,-0.61429,nan,-1.06902,-0.600138,-0.678,1.33679,0.501846,-1.31877,-0.0436923,-8.00642e-19,-0.5
3140,-39.3525,772.875,-0.0589905,0.416667,0.25,0.0944808,0.953343,0.351379,-0.00991327,2.03579,5.92593e-05,0.0159827,0.287089,15602.9,0.489358,0.298189,-0.4,0.25,123.771,3.85843e+07,0.740912,0.0560476,0.500068,0.00131238,-0.703896,0.772875,-0.276594,nan,nan,nan,nan,-0.0181381,-0.0823317,-0.0272161,nan,-0.222945,-0.00025,-0.364291,-0.559333,nan,-0.824152,-0.524877,-0.587625,1.14403,0.37175,-1.15825,-0.027375,0.0101562,-0.5
3141,-35.8823,733.7,-0.0580324,0.291667,0.125,0.0971592,0.959457,0.307882,-0.0106314,2.03235,5.92593e-05,0.00799908,0.287035,12707.3,0.622846,0.344161,-0.4,0.25,124.74,3.85966e+07,0.701198,0.0525575,0.465237,0.0014901,-0.665736,0.7337,-0.30895,nan,nan,nan,nan,-0.0175825,-0.0765982,-0.0300941,nan,-0.213242,-0.0004,-0.339894,-0.519998,nan,-0.742329,-0.500045,-0.5973,1.10137,0.4216,-1.082,-0.0346,0.0075,-0.5
3142,-44.2442,801.133,-0.0615132,0.375,0.25,0.0950751,0.969315,0.277273,-0.0112177,2.02972,5.92593e-05,0.0139646,0.286951,13344.9,0.595541,0.325262,-0.4,0.25,125.662,3.86089e+07,0.718612,0.0545829,0.518767,0.00127468,-0.734915,0.801133,-0.291027,nan,nan,nan,nan,-0.0199452,-0.0899898,-0.0286552,nan,-0.232869,-0.0002,-0.372671,-0.57459,nan,-0.922293,-0.554518,-0.6084,1.17423,0.400533,-1.2248,-0.0281333,0.00166667,-0.5
3143,-48.2795,861.944,-0.0587413,0.5,0.25,0.0937624,0.944428,0.288103,-0.0102429,2.02572,5.92593e-05,0.0134488,0.286863,14384.2,0.564845,0.289425,-0.4,0.25,126.518,3.86212e+07,0.723389,0.0614344,0.541223,0.00155288,-0.783316,0.861944,-0.344422,nan,nan,nan,nan,-0.0225269,-0.105612,-0.0336922,nan,-0.24979,-0.000166667,-0.402785,-0.62319,nan,-1.04131,-0.592241,-0.6735,1.26967,0.48,-1.298,-0.0333333,0.0173611,-0.5
3144,-49.9358,821,-0.0546198,0.166667,0.0833333,0.0947327,0.96623,0.387753,-0.0103328,2.02228,5.92593e-05,0.00915926,0.286787,15997.1,0.531298,0.236842,-0.4,0.25,127.287,3.86335e+07,0.628973,0.0560728,0.482398,0.00173784,-0.763842,0.821,-0.359817,nan,nan,nan,nan,-0.0264583,-0.120296,-0.0363727,nan,-0.23939,0,-0.383291,-0.611973,nan,-0.980975,-0.57329,-0.6215,1.20315,0.476,-1.25467,-0.038,0.0104167,-0.5
3145,-57.3957,916,-0.0538168,0.333333,0.0416667,0.0949117,0.949438,0.399977,-0.00977788,2.02009,5.92593e-05,0.0099514,0.286764,16283.3,0.502141,0.252499,-0.4,0.25,128.043,3.86458e+07,0.78563,0.0630041,0.556214,0.00218327,-0.837118,0.916,-0.469678,nan,nan,nan,nan,-0.0292722,-0.139631,-0.0460753,nan,-0.268414,0,-0.422772,-0.679178,nan,-1.43274,-0.643182,-0.747333,1.32002,0.654222,-1.37733,-0.0437778,0.025,-0.5
3146,-42.4156,740.5,-0.0580146,0.208333,0.125,0.0966027,0.959955,0.303725,-0.0106763,2.01882,5.92593e-05,0.0100289,0.286719,14271.8,0.514925,0.346073,-0.4,0.25,128.906,3.8658e+07,0.625583,0.0533094,0.442136,0.00110486,-0.676417,0.7405,-0.2784,nan,nan,nan,nan,-0.0181686,-0.0864709,-0.0267952,nan,-0.215604,-0.002375,-0.345224,-0.525762,nan,-0.844597,-0.50171,-0.5775,1.0643,0.36,-1.122,-0.032,0.0328125,-0.5
3147,-45.642,839,-0.0540084,0.0833333,0.0416667,0.0986022,0.954374,0.328269,-0.0100607,2.01616,5.92593e-05,0.00668274,0.286648,13289.6,0.593219,0.331417,-0.4,0.25,129.832,3.86703e+07,0.796749,0.0670607,0.504711,0.00192692,-0.756603,0.839,-0.3961,nan,nan,nan,nan,-0.0229082,-0.104972,-0.0374866,nan,-0.241186,-0.000333333,-0.385832,-0.59691,nan,-0.980815,-0.571618,-0.676,1.25138,0.537333,-1.28267,-0.0393333,-0.0208333,-0.5
3148,-48.1509,746.286,-0.0562079,0.125,0.166667,0.0939132,0.9707,0.252561,-0.00994545,2.01213,5.92593e-05,0.00879812,0.286534,13136.4,0.58634,0.349075,-0.4,0.25,130.769,3.86826e+07,0.598954,0.0521789,0.441469,0.00122972,-0.677346,0.746286,-0.299486,nan,nan,nan,nan,-0.0221521,-0.0903303,-0.0306667,nan,-0.216021,-0.000285714,-0.350384,-0.533843,nan,-0.967942,-0.511948,-0.609857,1.08125,0.403429,-1.11771,-0.0311429,0.0125,-0.5
3149,-50.6414,851.364,-0.0586429,0.25,0.208333,0.0944998,0.9716,0.352854,-0.00993318,2.00784,5.92593e-05,0.00834926,0.286485,14524.8,0.587102,0.258899,-0.4,0.25,131.617,3.86949e+07,0.742249,0.0615185,0.528861,0.00195057,-0.770039,0.851364,-0.388091,nan,nan,nan,nan,-0.0223004,-0.10148,-0.0362837,nan,-0.244841,0,-0.40002,-0.611384,nan,-1.14176,-0.570305,-0.634909,1.26326,0.517455,-1.30182,-0.0425455,-0.00568182,-0.5
3150,-41.7743,757.583,-0.0608238,0.25,0.25,0.0964498,0.967846,0.287674,-0.0109843,2.0047,5.92593e-05,0.0139613,0.286358,14929,0.561274,0.26182,-0.4,0.25,132.441,3.87072e+07,0.663008,0.0520042,0.476933,0.00142366,-0.683358,0.757583,-0.263783,nan,nan,nan,nan,-0.0182879,-0.0763857,-0.0256209,nan,-0.21859,0,-0.353287,-0.541955,nan,-0.784548,-0.516291,-0.60025,1.11577,0.339667,-1.15767,-0.028,0.0229167,-0.5
3151,-45.4244,799.688,-0.0566065,0.458333,0.208333,0.0964645,0.981324,0.345691,-0.00979232,1.99849,5.92593e-05,0.010422,0.286231,12950.9,0.554695,0.394119,-0.4,0.25,133.392,3.87195e+07,0.697804,0.0565029,0.493763,0.00166454,-0.718295,0.799687,-0.334069,nan,nan,nan,nan,-0.0211003,-0.0936857,-0.0322479,nan,-0.230521,-0.000125,-0.372464,-0.571961,nan,-1.1166,-0.543908,-0.617063,1.18792,0.46,-1.21075,-0.0365,0.0171875,-0.5
3152,-47.4493,902.727,-0.0514578,0.375,0.0833333,0.0938666,0.961401,0.403033,-0.00887383,1.99449,5.92593e-05,0.00930717,0.286178,13134.6,0.598044,0.337502,-0.4,0.25,134.329,3.87318e+07,0.817184,0.0587069,0.561818,0.00173531,-0.820115,0.902727,-0.395364,nan,nan,nan,nan,-0.023499,-0.109459,-0.037092,nan,-0.260297,-9.09091e-05,-0.423353,-0.649748,nan,-1.14068,-0.60567,-0.696,1.34891,0.537455,-1.33673,-0.0392727,0.0272727,-0.5
3153,-57.7139,971.083,-0.052675,0.458333,0.0416667,0.0948919,0.953482,0.326523,-0.0105473,1.99227,5.92593e-05,0.00824911,0.28611,13588,0.57118,0.333146,-0.4,0.25,135.235,3.87441e+07,0.851793,0.0681921,0.594515,0.00229455,-0.869452,0.971083,-0.524808,nan,nan,nan,nan,-0.0311882,-0.14517,-0.0502759,nan,-0.280798,-0.00141667,-0.451972,-0.699627,nan,-1.49852,-0.666604,-0.78425,1.44077,0.710667,-1.471,-0.0561667,0.0479167,-0.5
3154,-44.6763,791.75,-0.0574325,0.291667,0.208333,0.0929596,0.981898,0.268563,-0.00975387,1.98881,5.92593e-05,0.0105236,0.286018,13916.5,0.603344,0.279635,-0.4,0.25,136.119,3.87564e+07,0.695149,0.0501571,0.501471,0.00160864,-0.716397,0.79175,-0.351708,nan,nan,nan,nan,-0.0219411,-0.0944708,-0.0352002,nan,-0.230102,-0.000416667,-0.365902,-0.56872,nan,-0.939239,-0.551876,-0.61425,1.16844,0.479333,-1.20433,-0.0355,0.0166667,-0.5
3155,-52.312,935.824,-0.0511732,0.625,0.0833333,0.0912903,0.972555,0.27103,-0.00912927,1.98473,5.92593e-05,0.0104253,0.28595,14854.8,0.568492,0.258713,-0.4,0.25,136.948,3.87686e+07,0.818307,0.0633719,0.563797,0.00168466,-0.839867,0.935824,-0.392576,nan,nan,nan,nan,-0.0243083,-0.113493,-0.0383369,nan,-0.269778,-0.000176471,-0.438199,-0.668468,nan,-1.24676,-0.635972,-0.733941,1.39673,0.537176,-1.44353,-0.0422353,0.0139706,-0.5
3156,-47.9392,699.429,-0.0517299,0.125,0.166667,0.0907775,0.953959,0.340513,-0.00907622,1.98208,5.92593e-05,0.00759109,0.285882,16865.3,0.489672,0.238925,-0.4,0.25,137.678,3.87809e+07,0.547264,0.0467381,0.436031,0.00173229,-0.627714,0.699429,-0.343957,nan,nan,nan,nan,-0.0222434,-0.0973222,-0.0340028,nan,-0.202854,0,-0.327411,-0.490287,nan,-1.08394,-0.484455,-0.546429,1.01268,0.483429,-1.06057,-0.0405714,0.0232143,-0.5
3157,-45.2548,805.833,-0.0524645,0.291667,0.208333,0.0932214,0.948925,0.27915,-0.00986378,1.97897,5.92593e-05,0.0143534,0.285824,14463.6,0.499162,0.350417,-0.4,0.25,138.529,3.87932e+07,0.722709,0.0532007,0.506851,0.00163477,-0.723196,0.805833,-0.342242,nan,nan,nan,nan,-0.0193565,-0.0841254,-0.0324738,nan,-0.232572,-0.00075,-0.377181,-0.577548,nan,-1.11764,-0.543548,-0.62275,1.20482,0.455667,-1.208,-0.0366667,0.0197917,-0.5
3158,-52.0575,809.875,-0.0536872,0.208333,0.125,0.0935943,0.949116,0.28444,-0.0103246,1.97635,5.92593e-05,0.0131474,0.285763,12707.3,0.588244,0.378759,-0.4,0.25,139.498,3.88055e+07,0.694524,0.0542824,0.468338,0.00174982,-0.722108,0.809875,-0.391712,nan,nan,nan,nan,-0.025991,-0.117341,-0.0377103,nan,-0.234093,-0.00025,-0.377418,-0.586067,nan,-1.28191,-0.555018,-0.613125,1.19866,0.514,-1.2175,-0.045,0.0484375,-0.5
3159,-44.0895,860.5,-0.0546386,0.166667,0.0833333,0.0964516,0.951584,0.29889,-0.00890674,1.97303,5.92593e-05,0.0111421,0.285672,13736.7,0.563666,0.330874,-0.4,0.25,140.394,3.88178e+07,0.777802,0.0630431,0.563263,0.00194996,-0.773106,0.8605,-0.381567,nan,nan,nan,nan,-0.0236925,-0.104183,-0.0371848,nan,-0.248603,-0.001,-0.402089,-0.592397,nan,-1.08258,-0.584566,-0.604,1.2851,0.530667,-1.26267,-0.0433333,0.0208333,-0.5
3160,-46.2847,807.778,-0.0535911,0.25,0.125,0.0946968,0.956668,0.367891,-0.0100855,1.96932,5.92593e-05,0.0112479,0.285612,14895.7,0.548918,0.276018,-0.4,0.25,141.221,3.88301e+07,0.735137,0.050611,0.489848,0.00150792,-0.738992,0.807778,-0.343767,nan,nan,nan,nan,-0.0207178,-0.0992875,-0.0329905,nan,-0.234369,-0.000111111,-0.37427,-0.591119,nan,-1.1458,-0.550739,-0.672667,1.1964,0.473778,-1.21733,-0.0355556,0.0277778,-0.5
3161,-43.3223,825.692,-0.0575359,0.333333,0.208333,0.096532,0.957888,0.28045,-0.00927017,1.96605,5.92593e-05,0.00799286,0.285495,16342.6,0.509464,0.242437,-0.4,0.25,141.974,3.88424e+07,0.771089,0.0574315,0.53899,0.00176428,-0.738822,0.825692,-0.328831,nan,nan,nan,nan,-0.0200382,-0.0846346,-0.0314236,nan,-0.237494,-0.000230769,-0.385938,-0.581303,nan,-1.07005,-0.556965,-0.634846,1.24302,0.431692,-1.23292,-0.0376923,0.0153846,-0.5
3162,-52.8878,809,-0.0541099,0.166667,0.0833333,0.0967204,0.950371,0.282724,-0.0105785,1.96042,5.92593e-05,0.00765868,0.285381,16946.6,0.48818,0.23692,-0.4,0.25,142.701,3.88547e+07,0.623187,0.0530674,0.467519,0.0017034,-0.72781,0.809,-0.37785,nan,nan,nan,nan,-0.0229147,-0.102575,-0.0356891,nan,-0.233017,-0.00116667,-0.375054,-0.570463,nan,-1.19795,-0.546124,-0.624,1.20825,0.478,-1.24067,-0.0423333,-0.0208333,-0.5
3163,-53.4658,893.5,-0.0561715,0.333333,0.166667,0.0947828,0.953012,0.320698,-0.00916647,1.95642,5.92593e-05,0.00745785,0.285294,13614.3,0.548897,0.353685,-0.4,0.25,143.605,3.88669e+07,0.78206,0.0585184,0.556546,0.00190768,-0.809976,0.8935,-0.43115,nan,nan,nan,nan,-0.0269605,-0.122052,-0.0421481,nan,-0.258931,-8.33333e-05,-0.414016,-0.634052,nan,-1.27719,-0.610012,-0.697,1.31983,0.587333,-1.33233,-0.0441667,-0.00625,-0.5
3164,-48.5911,937.8,-0.055287,0.5,0.125,0.0958224,0.956722,0.321089,-0.0103562,1.95327,5.92593e-05,0.0155983,0.285249,13021.5,0.592715,0.350954,-0.4,0.25,144.55,3.88792e+07,0.846678,0.0671674,0.582534,0.0016275,-0.833566,0.9378,-0.386053,nan,nan,nan,nan,-0.0246263,-0.115514,-0.0366485,nan,-0.269317,-0.0016,-0.439894,-0.69268,nan,-1.14437,-0.630587,-0.6886,1.40542,0.530933,-1.40827,-0.04,0.01,-0.5
3165,-43.9703,791.9,-0.0521477,0.291667,0.125,0.0938219,0.960849,0.307508,-0.00903829,1.95142,5.92593e-05,0.011943,0.285194,12989.5,0.587593,0.358404,-0.4,0.25,145.497,3.88915e+07,0.720808,0.055193,0.479865,0.00122831,-0.710137,0.7919,-0.30413,nan,nan,nan,nan,-0.0210979,-0.102901,-0.0307392,nan,-0.22786,0,-0.369177,-0.572101,nan,-1.02142,-0.54027,-0.5997,1.17773,0.4208,-1.1912,-0.0328,0.0275,-0.5
3166,-40.7297,716,-0.0599098,0.291667,0.25,0.0957131,0.98061,0.268156,-0.0100243,1.94868,5.92593e-05,0.00762428,0.285123,14970.9,0.55149,0.2693,-0.4,0.25,146.32,3.89038e+07,0.639442,0.0445681,0.451201,0.00159427,-0.636915,0.716,-0.293823,nan,nan,nan,nan,-0.0182924,-0.0800052,-0.0286834,nan,-0.206244,0,-0.334283,-0.504702,nan,-0.900811,-0.485243,-0.557769,1.05899,0.394462,-1.09354,-0.0323077,-0.00865385,-0.5
3167,-51.8084,991.01,-0.056445,4.08333,0.0833333,0.0954767,0.953246,0.281912,-0.00941362,1.94571,5.92593e-05,0.0108911,0.285067,15788,0.540579,0.237733,-0.4,0.25,147.099,3.89161e+07,0.882463,0.0679031,0.624976,0.00205269,-0.887169,0.99101,-0.437665,nan,nan,nan,nan,-0.0251323,-0.118201,-0.0415184,nan,-0.28533,-0.00018,-0.46311,-0.707439,nan,-1.31443,-0.668249,-0.75162,1.48828,0.59048,-1.50112,-0.0468,0.020375,-0.5
3168,-47.5941,897.524,-0.0542033,0.75,0.125,0.0943062,0.945021,0.231242,-0.0102784,1.94369,5.92593e-05,0.0121298,0.285035,16750.5,0.496128,0.237464,-0.4,0.25,147.834,3.89284e+07,0.847383,0.0580622,0.559931,0.00186172,-0.805255,0.897524,-0.418843,nan,nan,nan,nan,-0.0248662,-0.118477,-0.0399695,nan,-0.258931,-4.7619e-05,-0.420126,-0.639628,nan,-1.16892,-0.606431,-0.682429,1.34047,0.552952,-1.34857,-0.0464762,0.0125,-0.5
3169,-47.7108,829,-0.0543407,0.291667,0.208333,0.0927664,0.954335,0.303964,-0.00983293,1.94143,5.92593e-05,0.0103754,0.284961,13790.4,0.523365,0.367691,-0.4,0.25,148.727,3.89407e+07,0.743501,0.0573444,0.527465,0.00162996,-0.740136,0.829,-0.3618,nan,nan,nan,nan,-0.0225041,-0.101852,-0.034713,nan,-0.238677,0,-0.387735,-0.600943,nan,-1.12938,-0.56033,-0.616,1.24751,0.488333,-1.26767,-0.0415,0.03125,-0.5
3170,-44.7161,786.667,-0.0558887,0.375,0.25,0.0932889,0.96362,0.258424,-0.0102076,1.93795,8.88889e-05,0.0045563,0.284895,13178.6,0.603173,0.329246,-0.4,0.25,149.66,3.8953e+07,0.708109,0.0536193,0.490065,0.00154171,-0.70135,0.786667,-0.36014,nan,nan,nan,nan,-0.0225196,-0.0999306,-0.0333155,nan,-0.226891,-0.0004,-0.369175,-0.557033,nan,-1.04867,-0.525747,-0.5972,1.17163,0.485067,-1.1784,-0.0384,0.0266667,-0.5
3171,-49.3458,805.529,-0.0566742,0.458333,0.25,0.0950141,0.951244,0.304921,-0.0109774,1.93397,5.92593e-05,0.0207715,0.284799,12920.1,0.619255,0.331822,-0.4,0.25,150.613,3.89652e+07,0.671964,0.0593113,0.499798,0.00177713,-0.724115,0.805529,-0.358806,nan,nan,nan,nan,-0.0211702,-0.0937036,-0.0342496,nan,-0.232984,0,-0.373661,-0.572081,nan,-1.22408,-0.548775,-0.603,1.21275,0.486353,-1.228,-0.0394118,0.0257353,-0.5
3172,-46.9806,892.727,-0.0545864,0.375,0.0833333,0.0953124,0.958834,0.312691,-0.0105093,1.9307,5.92593e-05,0.00840093,0.284744,14556.7,0.57207,0.272075,-0.4,0.25,151.458,3.89775e+07,0.806838,0.0597702,0.569313,0.0017252,-0.798798,0.892727,-0.388364,nan,nan,nan,nan,-0.0241549,-0.112366,-0.0372279,nan,-0.256611,0,-0.416297,-0.643211,nan,-1.09227,-0.598933,-0.666,1.32124,0.521818,-1.34364,-0.0389091,-0.0147727,-0.5
3173,-42.5378,740.067,-0.0569025,0.291667,0.333333,0.0931975,0.95419,0.319774,-0.0107161,1.92776,5.92593e-05,0.0136749,0.284676,15879.1,0.531921,0.241926,-0.4,0.25,152.234,3.89898e+07,0.696602,0.0500192,0.447042,0.00150027,-0.652924,0.740067,-0.325633,nan,nan,nan,nan,-0.0216154,-0.0981758,-0.0320468,nan,-0.212952,0,-0.344086,-0.541226,nan,-0.916307,-0.502509,-0.5516,1.09936,0.435467,-1.11307,-0.0314667,0.0133333,-0.5
3174,-48.2617,858.5,-0.0518984,0.25,0.0833333,0.0937044,0.947697,0.302444,-0.0109139,1.92452,5.92593e-05,0.0123069,0.284582,16564.6,0.494911,0.246911,-0.4,0.25,152.977,3.90021e+07,0.836761,0.0526248,0.531926,0.00221742,-0.763841,0.8585,-0.4619,nan,nan,nan,nan,-0.0272696,-0.123968,-0.0450899,nan,-0.246306,0,-0.400209,-0.616789,nan,-1.47191,-0.580013,-0.614625,1.31944,0.6175,-1.299,-0.0495,0.009375,-0.5
3175,-49.4613,825.2,-0.0538161,0.458333,0.166667,0.0924888,0.952042,0.325662,-0.00999795,1.91982,5.92593e-05,0.0115247,0.284493,16679.5,0.493207,0.243504,-0.4,0.25,153.715,3.90144e+07,0.7221,0.0573277,0.499316,0.00158683,-0.730449,0.8252,-0.3829,nan,nan,nan,nan,-0.0224227,-0.108049,-0.0360154,nan,-0.237747,-0.000266667,-0.385501,-0.589296,nan,-1.23201,-0.554978,-0.6274,1.2234,0.513333,-1.244,-0.0368,0.00583333,-0.5
3176,-52.9035,893.412,-0.0536475,0.5,0.208333,0.0951093,0.958902,0.357086,-0.0110108,1.91643,5.92593e-05,0.0121451,0.284426,16737.6,0.489816,0.24434,-0.4,0.25,154.45,3.90267e+07,0.766119,0.0628852,0.544351,0.00195787,-0.793093,0.893412,-0.406529,nan,nan,nan,nan,-0.0253721,-0.117665,-0.03935,nan,-0.257111,-0.000235294,-0.41971,-0.654996,nan,-1.31562,-0.609544,-0.676059,1.3325,0.564,-1.33694,-0.0390588,0.0279412,-0.5
3177,-42.415,876.294,-0.0521159,0.5,0.208333,0.0941061,0.94847,0.312867,-0.0105206,1.91362,5.92593e-05,0.0116603,0.28438,15805.6,0.498755,0.27869,-0.4,0.25,155.229,3.9039e+07,0.822982,0.0612193,0.530464,0.00154369,-0.775007,0.876294,-0.332406,nan,nan,nan,nan,-0.0214151,-0.104295,-0.0327854,nan,-0.251344,-0.000352941,-0.41069,-0.623749,nan,-0.90132,-0.587777,-0.664412,1.32551,0.466588,-1.32753,-0.0332941,0.00808824,-0.5
3178,-43.602,841,-0.0512828,0.333333,0.0833333,0.0951766,0.942017,0.293557,-0.0106196,1.91146,5.92593e-05,0.0114759,0.284338,16563,0.498244,0.243649,-0.4,0.25,155.972,3.90513e+07,0.734042,0.0597901,0.535192,0.00181331,-0.747964,0.841,-0.37043,nan,nan,nan,nan,-0.0209189,-0.0917737,-0.0343118,nan,-0.240477,-0.0001,-0.394699,-0.580876,nan,-1.05923,-0.554284,-0.6132,1.27618,0.4872,-1.2648,-0.041,-0.00125,-0.5
3179,-49.7228,923,-0.0537123,0.5,0.0833333,0.0950073,0.96282,0.365357,-0.0108432,1.90836,5.92593e-05,0.00992152,0.284231,16679,0.494912,0.241821,-0.4,0.25,156.71,3.90636e+07,0.81641,0.0696818,0.551318,0.00178594,-0.817126,0.923,-0.41585,nan,nan,nan,nan,-0.0239615,-0.110312,-0.038859,nan,-0.264728,0,-0.432105,-0.637955,nan,-1.28826,-0.613495,-0.679714,1.40752,0.564857,-1.39686,-0.0461429,0.0160714,-0.5
3180,-47.1981,880.083,-0.0544853,0.333333,0.166667,0.0937465,0.956295,0.241086,-0.0108489,1.90246,5.92593e-05,0.0138747,0.284099,16416.9,0.497349,0.251148,-0.4,0.25,157.46,3.90758e+07,0.782365,0.0600023,0.535095,0.0015726,-0.772616,0.880083,-0.359092,nan,nan,nan,nan,-0.0212663,-0.0952098,-0.0341161,nan,-0.250357,-8.33333e-05,-0.413874,-0.616547,nan,-1.12579,-0.579789,-0.654,1.33939,0.481,-1.32367,-0.0388333,0.0125,-0.5
3181,-42.2099,912.75,-0.0493363,0.25,0.0833333,0.0946071,0.931501,0.271685,-0.00905526,1.89695,5.92593e-05,0.00985055,0.283964,16641.8,0.49369,0.244693,-0.4,0.25,158.2,3.90881e+07,0.86302,0.0604698,0.554609,0.00166021,-0.810763,0.91275,-0.351262,nan,nan,nan,nan,-0.0204085,-0.0943521,-0.0333807,nan,-0.260352,0,-0.431897,-0.641311,nan,-0.935025,-0.599483,-0.65325,1.37817,0.4685,-1.363,-0.038,0.0078125,-0.5
3182,-61.5786,1000,-0.0516352,0.25,0,0.0931173,0.939462,0.33959,-0.0100254,1.89081,5.92593e-05,0.0119392,0.28383,16453,0.497829,0.249026,-0.4,0.25,158.948,3.91004e+07,0.801474,0.0736172,0.59911,0.0022113,-0.901988,1,-0.523933,nan,nan,nan,nan,-0.0299373,-0.135442,-0.0509203,nan,-0.291182,0,-0.462193,-0.723337,nan,-1.618,-0.692129,-0.7945,1.47447,0.726667,-1.52,-0.0483333,0.0354167,nan
3183,-47.0332,807.05,-0.0533642,0.541667,0.291667,0.0939113,0.960897,0.306729,-0.00865958,1.88595,5.92593e-05,0.00806312,0.283741,16680.8,0.494651,0.242005,-0.4,0.25,159.686,3.91127e+07,0.685172,0.05684,0.499672,0.00200404,-0.719488,0.80705,-0.386815,nan,nan,nan,nan,-0.0243396,-0.11104,-0.0370803,nan,-0.232068,-0.0005,-0.377318,-0.558723,nan,-1.14022,-0.541433,-0.59745,1.22597,0.5222,-1.226,-0.0381,0.015,-0.5
